title,budget,revenue,popularity,release_date,imdb_score,runtime,genres
Nature Unleashed: Volcano,0.0,0.0,0.88017,2005-02-04,,,
Capture the Flag,14000000.0,8306690.0,6.345679,2015-08-28,,,
Arvon veli,0.0,0.0,0.003307,2004-09-08,,,
Moszkva tér,0.0,0.0,0.366975,2001-09-20,,,
Glastonbury,0.0,0.0,0.328167,2006-04-13,,,
The Eternity Man,0.0,0.0,0.119274,2008-09-18,,,
Oil City Confidential,0.0,0.0,0.408882,2009-10-20,,,
The Ecstasy of Wilko Johnson,0.0,0.0,0.420739,2015-03-17,,,
The Invicible Cell,1520000.0,0.0,0.749969,2009-03-20,,,
They Are All Dead,0.0,0.0,0.73028,2014-03-27,,,
Lusers,2000000.0,0.0,0.361454,2015-10-01,,,
Hunt for the Wilderpeople,0.0,0.0,9.259371,2016-03-31,7.8,101.0,
Jurassic Prey,0.0,0.0,0.687557,2015-06-23,,,
The Sand,0.0,0.0,3.035252,2015-08-28,,,
Forsaken,11000000.0,0.0,12.948669,2015-09-16,,,
Kaal,0.0,0.0,0.695019,2005-04-29,4.7,127.0,
Deewane Huye Paagal,0.0,355962.0,2.06066,2005-11-25,,,
Kyaa Kool Hai Hum,0.0,0.0,1.136152,2005-05-06,6.1,172.0,
No Entry,0.0,0.0,1.382637,2005-08-26,,,
Netaji Subhas Chandra Bose: The Forgotten Hero,0.0,0.0,0.388216,2005-05-13,,,
Maine Pyaar Kyun Kiya,0.0,0.0,0.581967,2005-07-15,,,
Vaah! Life Ho Toh Aisi!,0.0,0.0,0.352947,2005-12-23,,,
Naina,500000.0,0.0,0.465984,2005-05-20,,,
Kalyug,0.0,0.0,0.14583,2005-12-09,,,
Shikhar,0.0,0.0,0.039977,2005-01-01,,,
Chocolate: Deep Dark Secrets,0.0,0.0,0.992054,2005-09-16,,,
Kyon Ki...,0.0,0.0,0.867723,2005-11-03,,,
Celestial Subway Lines/Salvaging Noise,0.0,0.0,0.07997,2005-01-01,,,
Karam,0.0,0.0,0.953813,2005-01-01,,,
Tango Charlie,0.0,0.0,0.079571,2005-03-25,,,
L'ange,0.0,0.0,0.017815,1982-05-25,,,
Aashiq Banaya Aapne,0.0,0.0,0.802008,2005-09-02,,,
Nightfall,0.0,0.0,0.075996,1999-09-05,,,
Bad Roomies,0.0,0.0,1.308065,2015-12-01,,,
The Bed You Sleep In,0.0,0.0,0.325,1993-09-10,,,
Waqt: The Race Against Time,0.0,0.0,0.614761,2005-04-22,,,
Phantom Love,0.0,0.0,0.582257,2007-01-01,,,
Voices Through Time,0.0,0.0,0.517789,1996-08-27,,,
Oriental Elegy,0.0,0.0,0.08101,1996-01-01,,,
Zeher,0.0,0.0,0.318265,2005-03-25,,,
Socha Na tha,0.0,0.0,0.43779,2005-03-04,,,
Dus,0.0,0.0,1.798957,2005-07-08,,,
'D',0.0,0.0,0.61062,2005-06-03,,,
Acéphale,0.0,0.0,0.052426,1969-01-01,,,
Avetik,0.0,0.0,0.149675,1992-04-04,,,
Cómo pasan las horas,0.0,0.0,0.053203,2005-03-18,,,
Elaan,0.0,0.0,1.598655,2005-01-14,,,
"Baxter, Vera Baxter",0.0,0.0,0.07725,1977-06-08,,,
Page 3,0.0,0.0,0.684585,2005-01-21,,,
Family Nest,0.0,0.0,0.116928,1979-01-25,,,
Silence and Cry,0.0,0.0,0.476432,1968-06-12,,,
Chaahat Ek Nasha...,0.0,140.0,0.003647,2005-02-11,,,
Deux fois,0.0,0.0,0.039134,1968-02-01,,,
Days of Eclipse,0.0,0.0,1.411653,1988-01-01,,,
Elegy of a Voyage,0.0,0.0,0.22814,2001-06-01,,,
Ere erera baleibu icik subua aruaren,0.0,0.0,0.021428,1970-01-01,,,
Story of Night,0.0,0.0,0.000578,1979-11-30,,,
Alexander the Great,0.0,0.0,0.71334,1980-04-16,,,
Landscape,0.0,0.0,0.040395,2003-10-16,,,
The Settlement,0.0,0.0,0.17833,2001-10-31,,,
Rabbits,0.0,0.0,2.607215,2002-01-01,,,
Somnambulance,0.0,0.0,0.353023,2003-09-19,,,
Subconscious Cruelty,100.0,0.0,1.349913,2000-10-12,,,
Three Days,0.0,0.0,0.536387,1992-12-12,,,
Dopo quella notte,0.0,0.0,0.38098,2010-07-09,,,
4 Elements,0.0,0.0,0.074221,2006-11-30,,,
Love on the Ground,0.0,0.0,0.003013,1984-10-17,,,
Fear of Fear,0.0,0.0,0.171746,1975-07-08,,,
The Belovs,0.0,0.0,0.450888,1993-02-01,,,
Bloody Mondays & Strawberry Pies,0.0,0.0,0.023148,2008-10-01,,,
Daughters of the Sun,0.0,0.0,0.089705,2000-01-01,,,
Destroy Yourselves,0.0,0.0,0.071856,1969-05-09,,,
Dogora,0.0,0.0,0.053087,2004-11-04,,,
The Issa Valley,0.0,0.0,0.473698,1982-01-01,,,
"You're Out of Your Mind, Madicken",0.0,0.0,1.488704,1979-12-14,,,
Egomania: Island Without Hope,0.0,0.0,1.112241,1986-10-24,,,
Une femme d'extérieur,0.0,0.0,0.036477,2000-01-26,,,
The Fool of the World and the Flying Ship,0.0,0.0,0.001393,1990-09-28,,,
Twilight Zone,0.0,0.0,0.407463,1993-11-02,,,
Paraguayan Hammock,0.0,0.0,0.22129,2006-11-02,,,
Heaven's Heart,0.0,0.0,0.113907,2008-02-29,,,
Woman of Water,0.0,0.0,0.151743,2002-09-12,,,
Nathalie Granger,0.0,0.0,0.356234,1972-10-06,,,
The Lonely Voice of Man,0.0,0.0,0.076367,1987-09-05,,,
Cantata,0.0,0.0,0.368265,1963-02-28,,,
Opium: Diary of a Madwoman,0.0,0.0,0.721084,2007-01-01,,,
Almanac of Fall,0.0,0.0,0.79921,1984-08-15,,,
Fruit of Paradise,0.0,0.0,0.103347,1970-07-31,,,
Pavee Lackeen: The Traveller Girl,0.0,0.0,0.616934,2005-07-07,,,
Pink Ulysses,0.0,0.0,0.001393,1990-02-13,,,
Pop Skull,2000.0,0.0,0.222681,2007-07-06,,,
Revue,0.0,0.0,0.110644,2008-06-15,,,
Bipedalism,0.0,2800.0,0.252171,2005-05-02,,,
Le révélateur,0.0,0.0,0.206755,1968-01-01,,,
A Spring for the Thirsty,0.0,0.0,0.141187,1965-01-01,,,
Room,0.0,0.0,0.117059,2005-04-01,,,
RR,0.0,0.0,0.330803,2007-11-02,,,
Blood,478000.0,0.0,0.170569,2006-02-01,,,
A Humble Life,0.0,0.0,0.081326,1997-05-22,,,
Sophiiiie!,0.0,0.0,0.216899,2003-02-28,,,
Fun Without Limits,0.0,0.0,0.036471,1998-01-01,,,
Quiet Days in Clichy,0.0,0.0,0.405074,1970-06-01,,,
True Siblings,0.0,0.0,2.364355,2000-09-13,,,
Whispering Pages,0.0,0.0,0.512921,1994-02-11,,,
Die Totale Therapie,0.0,0.0,0.006331,1996-01-01,,,
Stages,0.0,0.0,0.179226,2007-11-08,,,
No Place to Go,0.0,0.0,0.660998,2000-04-20,,,
Undo,0.0,0.0,0.975006,1994-10-07,,,
The Plea,0.0,0.0,0.27382,1968-09-05,,,
Venus In Furs,0.0,0.0,0.585592,1995-03-15,,,
You Wont Miss Me,0.0,0.0,0.623463,2009-01-16,,,
The Garden,0.0,0.0,0.466638,1995-06-09,,,
Women's Prison,0.0,0.0,0.037647,2002-10-06,,,
Insiang,0.0,0.0,2.347695,1976-12-25,,,
"Quax, der Bruchpilot",0.0,0.0,0.190565,1941-12-16,,,
Tess of the D'Urbervilles,0.0,0.0,0.767216,1998-03-08,,,
Forgive Me,0.0,0.0,0.001177,2001-10-18,,,
7 Years,0.0,0.0,0.045413,2006-01-01,6.7,77.0,
Alone,0.0,0.0,0.666796,2004-10-28,8.4,48.0,
The Amazing Mr. Bickford,0.0,0.0,0.174562,1987-01-01,,,
How to Become Myself,0.0,0.0,0.003961,2007-04-28,,,
The Adopted Son,0.0,0.0,0.176254,1998-08-11,,,
Bluebird,0.0,0.0,0.039123,2004-04-10,,,
Blush,0.0,0.0,0.122913,2005-12-07,,,
Parental Guidance,0.0,0.0,4.195102,1996-06-06,,,
The Bosom Friend,0.0,0.0,0.051062,1997-01-01,,,
I Sent a Letter to My Love,0.0,0.0,0.000344,1980-04-09,,,
Chronopolis,0.0,0.0,0.873757,1982-01-01,,,
The Inner Scar,0.0,0.0,0.000578,1972-02-02,,,
Clubbed to Death,0.0,0.0,0.122462,1997-06-25,,,
The Courtesans of Bombay,0.0,0.0,0.0525,1983-01-01,,,
Crepuscule,0.0,0.0,0.017926,2009-04-02,,,
Details,0.0,0.0,0.373635,2003-10-10,,,
Dragon's Return,0.0,0.0,0.036472,1968-05-10,,,
Elevator Movie,25000.0,0.0,0.037726,2004-08-22,,,
Her Name Is Sabine,0.0,0.0,0.507087,2008-01-29,,,
Felix and Lola,0.0,0.0,0.219383,2001-03-07,,,
A Love Movie,0.0,0.0,0.327211,2003-05-20,,,
Finisterre,0.0,0.0,0.002539,2003-05-22,,,
The Forbidden Quest,0.0,0.0,0.000234,1993-04-08,,,
Francis Bacon,0.0,0.0,0.000308,1988-01-01,,,
Toy Reanimator,60.0,0.0,0.002385,2002-01-01,,,
Genius Party,0.0,0.0,1.113388,2007-07-07,,,
The Guatemalan Handshake,0.0,0.0,0.21442,2006-01-23,,,
Guernsey,0.0,0.0,0.793096,2005-08-25,,,
Gypo,0.0,0.0,0.48529,2005-08-24,,,
The Box,0.0,0.0,0.002672,2003-06-06,,,
Flower & Snake,0.0,0.0,2.05075,2004-03-13,,,
Harry Munter,0.0,0.0,0.304433,1969-12-20,,,
Het is een schone dag geweest,0.0,0.0,3.6e-05,1993-11-04,,,
Alpine Fire,0.0,0.0,0.880194,1985-09-02,,,
Spring and Chaos,0.0,0.0,0.037028,1996-12-14,,,
I Always Wanted to Be a Saint,0.0,0.0,0.004918,2003-05-16,,,
Salt for Svanetia,0.0,0.0,0.112502,1930-05-24,,,
Silent Waters,0.0,0.0,0.146994,2003-08-15,,,
Love on Sunday,0.0,0.0,0.1279,2006-07-22,,,
Landscape,0.0,0.0,0.204367,2000-04-01,,,
Fallen,0.0,0.0,0.044896,2005-07-05,,,
Bread and Milk,0.0,0.0,0.218845,2001-03-31,,,
Grass Labyrinth,0.0,0.0,0.079542,1979-01-01,,,
Mirrored Mind,0.0,0.0,0.153654,2006-11-05,,,
Langsamer Sommer,0.0,0.0,0.112442,1976-01-01,,,
Swan Lake: The Zone,0.0,0.0,0.006091,1990-09-12,,,
La León,0.0,0.0,0.114889,2007-07-11,,,
Lomax the Songhunter,0.0,0.0,0.002354,2004-01-01,,,
Lulu,0.0,0.0,0.304627,2005-12-07,,,
Days of 36,0.0,0.0,0.023867,1972-09-30,,,
Suzaku,0.0,0.0,3.340118,1997-01-01,,,
Molly's Way,0.0,0.0,0.027063,2007-03-16,,,
Windows on Monday,0.0,0.0,0.405594,2006-02-10,,,
The Muse,0.0,0.0,0.110908,2007-09-30,,,
Nadia and Sarra,0.0,0.0,0.456747,2004-10-28,,,
The Tribulations of Balthazar Kober,0.0,0.0,0.013577,1988-12-26,,,
No Child of Mine,0.0,0.0,0.001408,1997-02-25,,,
Oddsac,0.0,0.0,0.364854,2010-08-04,,,
Barren Illusion,0.0,0.0,0.059715,1999-12-11,,,
Oblivion,0.0,0.0,0.080969,2008-10-23,,,
"Daddy, Father Frost Is Dead",0.0,0.0,0.002001,1991-12-29,,,
Pin Boy,0.0,0.0,0.04307,2004-03-31,,,
A Parting Shot,2700000.0,0.0,0.00376,2007-05-30,,,
Pirosmani,0.0,0.0,0.210885,1969-01-01,,,
The Roe's Room,0.0,0.0,0.313359,1997-06-14,,,
Prinzessin,0.0,0.0,0.106238,2006-11-10,,,
Empty Days,0.0,0.0,0.054167,2000-02-21,,,
The Secret,0.0,0.0,1.036431,2000-06-21,,,
The Suit,0.0,0.0,0.09539,2003-02-09,5.4,96.0,
Signer's Suitcase,0.0,0.0,0.001177,1995-04-10,,,
Small Gods,0.0,0.0,0.003861,2007-09-01,,,
Smoke and Flesh,0.0,0.0,0.036471,1968-08-23,,,
Alice In Acidland,0.0,0.0,0.479417,1968-01-01,,,
The Snow Maiden,0.0,0.0,0.595183,1968-10-12,,,
Silent Storm,0.0,0.0,0.001177,2001-01-01,,,
Svyato,10000.0,0.0,0.401541,2005-11-27,,,
"Everything's Fine, We're Leaving",0.0,0.0,0.02065,2000-06-27,,,
The Steel Road,0.0,0.0,0.151206,1929-10-15,,,
"Birds, Orphans and Fools",0.0,0.0,0.7095,1969-09-26,,,
Wojaczek,0.0,0.0,0.054685,1999-11-05,,,
Woodenhead,27000.0,0.0,0.151836,2003-07-18,,,
The Matrimony,2500000.0,0.0,1.05298,2007-02-08,,,
Labyrinth of Dreams,0.0,0.0,0.10653,1997-02-15,,,
The Pocket-knife,0.0,0.0,0.486142,1992-10-15,,,
Shark in the Head,0.0,0.0,0.005914,2004-06-01,,,
Woman of the Lake,0.0,0.0,0.969826,1966-08-27,,,
Sociopathia,0.0,0.0,1.112734,2015-11-19,,,
The Ritchie Blackmore Story,0.0,0.0,0.133132,2015-11-06,,,
Natsamrat,0.0,0.0,0.251476,2016-01-01,,,
Cycling Chronicles: Landscapes the Boy Saw,0.0,0.0,0.095752,2004-10-31,,,
32A,0.0,0.0,0.567032,2007-07-13,,,
The Scarlet Flower,0.0,0.0,0.047926,1978-08-25,,,
The Human Dutch,250000.0,0.0,0.200911,1963-01-01,,,
Allonsanfan,0.0,0.0,0.761845,1974-12-08,,,
The Child,0.0,0.0,0.162737,2000-05-10,,,
Fear,0.0,0.0,0.00492,2009-05-14,,,
Love After Love,0.0,0.0,0.6425,1992-04-15,,,
The Tree of Guernica,0.0,0.0,0.078182,1975-01-01,,,
Arvo Pärt: 24 Preludes for a Fugue,0.0,0.0,0.003527,2002-11-15,,,
Long Live Ghosts!,0.0,0.0,0.284167,1977-11-01,,,
Atlantis,0.0,0.0,0.004706,2008-09-19,,,
Bashing,0.0,0.0,0.279208,2005-05-12,,,
The Touch,6900000.0,6530000.0,0.659046,1971-07-14,,,
The Cyclist,0.0,0.0,0.831747,1987-02-01,,,
The Big Swap,0.0,0.0,0.38283,1998-06-11,,,
Blood Tea and Red String,0.0,0.0,0.303121,2006-10-04,,,
Boy! What a Girl!,0.0,0.0,0.038915,1947-01-01,,,
Ça brûle,0.0,0.0,0.004805,2006-08-16,,,
The Unscrupulous Ones,0.0,0.0,0.107987,1962-03-24,,,
The Cannibals,0.0,0.0,0.000308,1988-06-02,,,
Tears for Sale,6000000.0,0.0,1.836576,2008-01-30,,,
C'est la vie,0.0,0.0,0.001714,2001-11-07,,,
Un amour de femme,0.0,0.0,0.620213,2001-01-01,,,
We Are the Pirates of the Roads,1700000.0,0.0,1.147538,2015-03-27,,,
Days of Nietzsche in Turin,0.0,0.0,0.001194,2001-05-04,,,
Ricky Rapper and Cool Wendy,0.0,0.0,0.009599,2012-02-20,,,
Days of Santiago,0.0,0.0,0.279829,2004-01-29,,,
Risto Räppääjä ja liukas Lennart,1300000.0,0.0,0.020492,2014-02-07,,,
Dogville Confessions,0.0,0.0,0.375271,2004-06-27,,,
Risto Räppääjä ja Sevillan saituri,0.0,0.0,0.028333,2015-02-13,,,
Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To,0.0,0.0,0.003571,2007-04-19,,,
Jill and Joy,2100000.0,0.0,0.017998,2014-01-17,,,
Jill And Joy's Winter,0.0,0.0,0.030142,2015-10-09,,,
Fanfare,0.0,0.0,0.682221,1958-10-04,,,
My Best Friend's Girl,0.0,0.0,1.060343,1983-08-31,,,
Fimfárum Jana Wericha,0.0,0.0,0.297479,2002-11-28,,,
Fimfarum 2,0.0,0.0,0.074607,2006-02-23,,,
Flower in the Pocket,0.0,0.0,0.054363,2007-10-05,,,
Parents,0.0,0.0,0.110061,2007-01-19,,,
Screaming Masterpiece,0.0,0.0,0.739587,2005-04-30,,,
The Giants,0.0,0.0,0.588546,2011-05-20,,,
Gewoon Hans,0.0,0.0,0.04291,2009-12-30,,,
Gizmo!,0.0,0.0,0.227416,1977-09-16,,,
The Gleaners and I: Two Years Later,0.0,0.0,0.299014,2002-12-18,,,
Goshogaoka,0.0,0.0,0.00349,1998-03-28,,,
Legacy,0.0,0.0,1.383278,2006-09-20,,,
Last Stop,0.0,0.0,0.042157,2002-10-31,,,
Into the Badlands,0.0,0.0,0.548013,1991-07-24,7.9,43.0,
Sundown: The Vampire in Retreat,2800000.0,0.0,1.578122,1989-05-18,,,
Nightmare in Wax,0.0,0.0,0.91329,1969-05-14,,,
Terror in the Wax Museum,0.0,0.0,0.698608,1973-05-02,,,
Cave In!,0.0,0.0,0.304105,1983-06-19,,,
Uma Onda no Ar,0.0,0.0,0.003374,2002-09-06,,,
Cine Holliúdy,0.0,4900000.0,0.655482,2013-08-09,,,
The Red Light Bandit,0.0,0.0,0.745164,1968-12-02,,,
Jungle Freaks,0.0,0.0,0.377849,1969-09-03,,,
Angels of the Sun,0.0,0.0,0.300501,2006-03-04,,,
"Iracema, Uma Transa Amazônica",0.0,0.0,0.002001,1976-01-01,,,
The Clan - Tale of the Frogs,0.0,0.0,0.002317,1984-11-30,,,
Dancing Ninja,0.0,0.0,0.205246,2013-10-08,,,
My Good Hans,3500000.0,0.0,0.117871,2015-10-07,,,
Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,0.0,0.0,0.000559,1971-08-18,,,
Apocalyptic,0.0,0.0,0.589528,2013-11-22,,,
Classroom 6,0.0,0.0,1.348183,2014-04-08,,,
616: Paranormal Incident,0.0,0.0,1.445628,2013-02-12,,,
4 Horror Tales - Roommates,0.0,0.0,0.686167,2006-08-03,,,
Joy of Learning,0.0,0.0,0.074827,1969-07-12,,,
El gafe,0.0,0.0,0.269518,1959-12-07,,,
Severed Footage,0.0,0.0,1.135373,2013-08-20,,,
The Frankenstein Theory,0.0,0.0,3.944932,2013-03-01,,,
The Big Broadcast of 1937,0.0,0.0,0.331503,1936-10-05,,,
"Gore, Quebec",7000.0,0.0,0.032138,2014-10-14,,,
Long Pigs,250000.0,0.0,1.277626,2010-05-18,,,
Gangster,0.0,0.0,0.720185,2006-04-28,,,
Bhoot Unkle,0.0,0.0,0.005157,2006-10-06,,,
Naksha,0.0,0.0,0.083143,2006-09-07,,,
Alien Abduction: Incident in Lake County,0.0,0.0,3.726699,1998-01-20,,,
Woh Lamhe,0.0,0.0,0.429974,2006-09-26,,,
Fight Club: Members Only,0.0,0.0,0.109991,2006-02-17,,,
Pyaar Ke Side Effects,0.0,0.0,0.160698,2006-09-15,,,
Malamaal Weekly,0.0,204.0,1.479018,2006-03-10,,,
36 China Town,0.0,0.0,1.029823,2006-05-05,,,
Corporate,0.0,0.0,0.737303,2006-07-07,,,
"Tom, Dick And Harry",0.0,0.0,0.038824,2006-05-25,,,
Shiva,0.0,0.0,0.079669,2006-09-15,,,
Jaane Hoga Kya,0.0,0.0,0.008348,2006-08-31,,,
Death Spa,0.0,0.0,1.796689,1988-01-01,,,
Ikingut,0.0,0.0,0.001179,2000-01-01,,,
Johnny Corncob,0.0,0.0,2e-06,1973-05-01,,,
Johanna,0.0,0.0,0.152116,2005-05-18,,,
Julietta,0.0,0.0,0.041677,2001-09-06,,,
Kelin,0.0,0.0,0.403549,2009-06-26,,,
Khamsa,0.0,0.0,0.510151,2008-10-08,,,
Komsomol,0.0,0.0,0.139915,1933-01-02,,,
The Cat Who Walked by Herself,0.0,0.0,1.129734,1988-01-01,,,
The Last Days of Emma Blank,0.0,0.0,0.732102,2009-05-07,,,
In the Presence of a Clown,0.0,0.0,0.460518,1997-11-01,,,
Spoon,0.0,1589109.0,0.309836,2005-02-02,,,
Die letzte Rache,0.0,0.0,0.071004,1982-11-04,,,
Confessions of Loving Couples,0.0,0.0,0.001346,1967-02-16,,,
The Life & Adventures of Santa Claus,0.0,0.0,0.635649,2000-10-30,,,
Light Keeps Me Company,0.0,0.0,0.120735,2000-08-26,,,
Long Gone,0.0,0.0,0.002353,2003-01-20,,,
Man van staal,0.0,0.0,0.036524,1999-10-13,,,
Misa mi,0.0,0.0,2.458467,2003-12-19,,,
Mods,0.0,0.0,0.038177,2002-10-25,,,
Hollow City,0.0,0.0,0.038842,2006-01-18,,,
Night Games,0.0,0.0,0.378035,1966-09-12,,,
The Wishing Tree,0.0,0.0,0.137028,1977-08-23,5.7,99.0,
The Nun,0.0,0.0,0.116866,2007-09-29,,,
New Mischief by Emil,0.0,0.0,1.31915,1972-10-21,,,
Ochtendzwemmers,0.0,0.0,0.001873,2001-04-08,,,
Oriana,0.0,0.0,0.055894,1985-09-08,,,
Paradise girls,0.0,0.0,0.002353,2005-03-05,,,
Paul dans sa vie,0.0,0.0,0.078565,2006-05-03,,,
Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth,0.0,0.0,0.001177,1945-04-01,,,
The Polish Bride,0.0,0.0,0.730651,1998-03-26,,,
Princess,0.0,0.0,0.006464,1969-01-01,,,
The Proud Princess,0.0,0.0,0.582532,1952-09-26,,,
Life Hits,0.0,0.0,0.509359,2006-07-03,,,
Never Travel on a One Way Ticket,0.0,0.0,0.000615,1987-10-27,,,
Dreams of Dust,0.0,0.0,0.110208,2008-01-30,,,
The Robber Symphony,0.0,0.0,0.001951,1937-07-01,,,
The Tale of the Fox,0.0,0.0,0.327667,1937-04-09,,,
Schoffies,0.0,0.0,0.004942,2006-12-06,,,
Beware of My Love,0.0,0.0,0.050356,1998-05-26,,,
The Tale of Tsar Saltan,0.0,0.0,0.02822,1984-01-01,,,
The Snow Queen,0.0,0.0,1.814736,1957-10-22,,,
Current,0.0,0.0,0.159351,1963-12-30,,,
Sonja,0.0,0.0,0.07937,2006-11-23,,,
Pleasant Days,0.0,0.0,0.277267,2002-06-06,,,
The Strange Vengeance of Rosalie,0.0,0.0,0.000431,1972-06-16,,,
The Foot Shooting Party,0.0,0.0,0.610254,1994-01-01,,,
Innocent Sorcerers,0.0,0.0,0.407564,1960-12-17,,,
Sunny in the Dark,0.0,0.0,0.057005,2015-05-01,,,
Chronic,0.0,0.0,2.858077,2015-10-21,,,
The Black Castle,0.0,0.0,1.674452,1952-12-15,,,
Highway Dragnet,0.0,0.0,0.17056,1954-01-27,,,
The Crooked Web,0.0,0.0,0.443842,1955-11-30,,,
East of Sudan,85.0,0.0,0.80404,1964-10-02,,,
Maledimiele,0.0,0.0,1.088715,2012-04-19,,,
Tamas and Juli,0.0,0.0,0.036472,1997-12-18,,,
Voyage in Time,0.0,0.0,0.538122,1983-01-01,,,
Hush!,0.0,0.0,0.994835,2003-10-01,,,
Gesualdo: Death for Five Voices,0.0,0.0,0.179702,1995-06-06,,,
Tussenland,0.0,0.0,0.00246,2002-04-27,,,
Killed by Lightning,0.0,0.0,0.118265,2002-06-27,,,
Uttara,0.0,0.0,0.001196,2000-08-30,,,
Summer of Goliath,0.0,0.0,0.106521,2011-07-08,,,
I Know I'll See Your Face Again,0.0,0.0,0.007452,2001-02-21,,,
Hounded,0.0,0.0,2.964103,2006-08-06,,,
"Work Hard, Play Hard",0.0,0.0,0.892913,2004-01-01,,,
Vogelfrei,0.0,0.0,0.0,,,,
Harvest Time,0.0,0.0,0.037647,2004-06-25,,,
Water and Power,0.0,0.0,0.664124,1989-10-01,,,
The Phantom,0.0,0.0,0.011938,1984-07-05,6.4,81.0,
Twelve Chairs,0.0,0.0,0.002354,2004-07-15,,,
Last Known Address,0.0,0.0,0.057547,1970-07-25,,,
The Sewers of Paradise,0.0,0.0,0.126553,1979-03-14,,,
Doraemon:貓狗時空傳,0.0,0.0,0.002354,2004-03-06,,,
Le Ruffian,0.0,0.0,0.242037,1983-01-12,,,
Promise,0.0,0.0,0.368474,2005-09-15,,,
Diving Into the Unknown,0.0,0.0,0.287734,2016-02-19,,,
A Night In the Woods,0.0,0.0,0.191765,2012-09-07,,,
Future War,0.0,0.0,0.616623,1997-01-28,,,
White Fire,0.0,0.0,0.232757,1984-07-05,,,
"Chau, Beyond the Lines",0.0,0.0,0.358231,2015-08-21,,,
Friend,0.0,0.0,0.633237,2015-04-10,,,
Bear Story,0.0,0.0,1.775444,2014-06-09,,,
3 Braves,143149.0,645135.0,0.091951,2015-05-21,,,
Hellions,0.0,0.0,4.174653,2015-09-25,,,
My Tomorrow,0.0,0.0,0.049799,2011-11-04,,,
Welcome,0.0,36500000.0,1.520963,2007-12-21,6.9,160.0,
No Smoking,0.0,0.0,1.129091,2007-10-26,,,
Dil Dosti Etc,0.0,0.0,0.074111,2007-09-28,,,
Dus Kahaniyaan,0.0,0.0,0.232919,2007-12-07,,,
The Train: Some Lines Shoulder Never Be Crossed...,0.0,0.0,0.087513,2007-06-07,,,
Awarapan,6000000.0,0.0,1.28015,2007-06-29,,,
"Good Boy, Bad Boy",4.0,0.0,0.558837,2007-05-10,,,
Bheja Fry,0.0,0.0,0.985705,2007-04-13,,,
MP3: Mera Pehla Pehla Pyaar,0.0,0.0,0.214509,2007-06-08,,,
Dhol,0.0,0.0,0.877038,2007-09-14,,,
The Disenchanted,0.0,0.0,3.723832,1990-10-31,,,
Jaane Tu... Ya Jaane Na,2300000.0,11100000.0,1.970054,2008-07-04,7.4,155.0,
Bachna Ae Haseeno,2400000.0,9600000.0,1.921026,2008-08-14,,,
Fashion,5000000.0,0.0,1.671997,2008-10-29,6.9,167.0,
Dostana,10000000.0,20000000.0,2.532958,2008-11-13,2.1,161.0,
Dostana,10000000.0,20000000.0,2.532958,2008-11-13,6.5,145.0,
Krazzy 4,0.0,8000000.0,1.37762,2008-04-11,,,
Bhoothnath,0.0,0.0,1.284459,2008-05-09,,,
Halla Bol,0.0,0.0,2.561425,2008-01-11,,,
Maharathi,0.0,0.0,0.582886,2008-12-05,,,
Golmaal Returns,0.0,0.0,5.674992,2008-10-29,5.1,135.0,
Jannat,0.0,0.0,0.361991,2008-01-01,,,
Boris Without Beatrice,0.0,0.0,0.57672,2016-03-04,,,
Las Plantas,0.0,0.0,0.218588,2017-01-27,,,
Depth Two,0.0,0.0,0.102186,2016-02-13,,,
Hotel Dallas,0.0,0.0,0.098763,2016-02-15,,,
Tashan,0.0,0.0,0.868335,2008-04-25,,,
Lily Lane,0.0,0.0,0.632632,2016-05-19,,,
Phoonk,750000.0,2760000.0,0.686155,2008-08-22,,,
EMI: Liya Hai To Chukana Padega,0.0,0.0,0.341618,2008-11-07,,,
Karzzzz,0.0,0.0,0.177779,2008-10-17,,,
Y.M.I. - Yeh Mera India,0.0,0.0,0.751366,2009-08-28,,,
"Waiter, Scarper!",0.0,0.0,0.118324,1981-01-01,,,
Sin hijos,0.0,0.0,1.7125,2015-05-14,,,
We Were Once a Fairytale,0.0,0.0,0.014741,2008-06-17,,,
Mammal,0.0,0.0,0.274712,2016-04-01,,,
Scenes from the Suburbs,0.0,0.0,1.015569,2011-03-01,,,
To Die By Your Side,0.0,0.0,0.618948,2011-05-14,,,
The American Dreamer,0.0,0.0,0.726015,1971-04-01,,,
"André Hazes, Zij Gelooft in Mij",0.0,0.0,0.113732,2000-01-27,,,
Babushka,0.0,0.0,0.248286,2004-02-03,,,
Beperkt houdbaar,0.0,0.0,0.00353,2007-03-05,,,
Ape and Super-Ape,0.0,0.0,0.12112,1972-01-01,,,
The Quiet Love,0.0,0.0,0.154847,2005-11-22,,,
Bloody Cartoons,0.0,0.0,0.039187,2007-10-16,,,
Body Language,0.0,0.0,0.005517,1995-07-22,,,
Chermeni,0.0,0.0,0.25,1970-01-01,,,
Dallas Pashamende,0.0,0.0,0.002954,2005-02-02,,,
O Diabo a Quatro,0.0,0.0,0.565814,2005-07-08,,,
Domésticas,0.0,0.0,0.208379,2001-01-25,,,
Boy,0.0,0.0,0.487798,2011-01-27,,,
